,ticker,period,Aktywa ogółem,I. Aktywa trwałe,1. Wartości niematerialne i prawne,2. Rzeczowe składniki majątku trwałego,3. Należności długoterminowe,4. Inwestycje długoterminowe,5. Pozostałe aktywa trwałe,II. Aktywa obrotowe,1. Zapasy,2. Należności krótkoterminowe,3. Inwestycje krótkoterminowe,W tym: środki pieniężne i inne aktywa pieniężne,4. Pozostałe aktywa obrotowe,5. Aktywa trwałe przeznaczone do sprzedaży,Pasywa ogółem,I. Kapitał własny,1. Kapitał (fundusz) podstawowy,2. Udziały (akcje) własne (wielkość ujemna),3. Kapitał (fundusz) zapasowy,4. Zysk (strata) z lat ubiegłych,5. Zysk (strata) netto,6. Udziały niekontrolujące,II. Zobowiązania ogółem,1. Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,2. Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,III. Rozliczenia międzyokresowe,A. Przepływy pieniężne z działalności operacyjnej,Amortyzacja,Zmiana stanu należności,Zmiana stanu zapasów,Zmiana stanu zobowiązań,Zmiana rezerw i pozostałe,Kapitał obrotowy,B. Przepływy pieniężne z działalności inwestycyjnej,CAPEX (niematerialne i rzeczowe),C. Przepływy pieniężne z działalności finansowej,Emisja akcji,Odsetki pozyskane,Odsetki zapłacone,Dywidenda,Przepływy pieniężne razem (A+B+C),Środki pieniężne na koniec okresu,I. Przychody ze sprzedaży,Techniczny koszt wytworzenia produkcji sprzedanej,Koszty sprzedaży,Koszty ogólnego zarządu,II. Zysk (strata) ze sprzedaży,Pozostałe przychody operacyjne,Pozostałe koszty operacyjne,III. EBIT,Przychody finansowe,Koszty finansowe,Pozostałe przychody (koszty),IV. Zysk (strata) z działalności gospodarczej,Wynik zdarzeń nadzwyczajnych,Zysk przed opodatkowaniem,Zysk (strata) netto z działalności zaniechanej,V. Zysk netto,W tym: zysk netto akcjonariuszy jednostki dominującej,Zysk netto na akcję
40,AUG,Y 12.19,880330.0,616103.0,60.0,391343.0,24171.0,1755.0,44569.0,264227.0,191603.0,56732.0,0.0,15893.0,0.0,0.0,880330.0,382013.0,280852.0,0.0,79434.0,21727.0,0.0,1571.0,496746.0,261135.0,0.0,88023.0,0.0,153945.0,19168.0,235610.0,20104.0,0.0,23060.0,54466.0,0.0,0.0,0.0,0.0,0.0,-10404.0,13802.0,-6469.0,0.0,0.0,0.0,0.0,6188.0,15893.0,316049.0,274115.0,0.0,0.0,41933.0,3168.0,40805.0,4297.0,0.0,21293.0,0.0,-16996.0,0.0,-16996.0,0.0,-13704.0,-13746.0,-0.0604
41,AWB,Y 12.19,145018.0,39550.0,2131.0,22749.0,10458.0,0.0,4212.0,105468.0,503.0,97914.0,52.0,6313.0,686.0,0.0,145018.0,-74399.0,12571.0,0.0,30669.0,-117639.0,0.0,0.0,219417.0,19907.0,0.0,1578.0,0.0,0.0,18329.0,199510.0,44710.0,24.0,-11061.0,1983.0,0.0,0.0,0.0,0.0,0.0,656.0,127.0,10287.0,0.0,0.0,0.0,0.0,-118.0,6313.0,217345.0,237377.0,1310.0,10975.0,-32317.0,2690.0,8736.0,-38363.0,410.0,4283.0,-7227.0,-49463.0,0.0,-49463.0,0.0,-58247.0,-58247.0,-2.3166
42,AWM,Y 12.19,43767.0,37211.0,20079.0,2531.0,0.0,0.0,14601.0,6556.0,191.0,1336.0,4322.0,707.0,0.0,0.0,43767.0,32830.0,19862.0,0.0,4582.0,8386.0,0.0,0.0,10937.0,7931.0,0.0,639.0,0.0,2554.0,4738.0,3006.0,493.0,0.0,4983.0,0.0,0.0,0.0,0.0,0.0,0.0,-6718.0,37.0,1397.0,0.0,0.0,0.0,0.0,-338.0,707.0,294.0,0.0,0.0,0.0,-1824.0,397.0,1.0,-1428.0,938.0,708.0,0.0,-1198.0,0.0,-1198.0,0.0,-1361.0,-1361.0,-0.0233
43,BAH,Y 12.19,540422.0,147431.0,667.0,109489.0,0.0,19356.0,15208.0,382327.0,224000.0,125637.0,0.0,19683.0,13007.0,10664.0,540422.0,10568.0,8310.0,0.0,34252.0,-31994.0,0.0,0.0,529854.0,48262.0,0.0,25242.0,0.0,3639.0,19381.0,481592.0,13689.0,17.0,50267.0,5832.0,0.0,0.0,0.0,0.0,0.0,-42578.0,43897.0,-15070.0,0.0,0.0,0.0,9141.0,-7381.0,19683.0,1056904.0,940642.0,91040.0,0.0,25222.0,5981.0,50073.0,-18870.0,361.0,7996.0,0.0,-26505.0,0.0,-26505.0,0.0,-31994.0,-31994.0,-0.77
44,BBD,Y 12.19,310713.0,186733.0,24439.0,1776.0,0.0,158543.0,1975.0,123980.0,85598.0,11544.0,11540.0,13819.0,1479.0,0.0,310713.0,128430.0,50946.0,-290.0,199013.0,-121239.0,0.0,1.0,182282.0,58024.0,0.0,55339.0,0.0,0.0,2685.0,124258.0,19568.0,61806.0,-70163.0,0.0,0.0,0.0,0.0,0.0,0.0,93408.0,770.0,-17799.0,0.0,0.0,0.0,0.0,5446.0,13819.0,20770.0,16637.0,1541.0,11374.0,-8782.0,3909.0,51779.0,-56652.0,12421.0,14175.0,2093.0,-56313.0,0.0,-56313.0,0.0,-58010.0,-58010.0,-5.6933
45,BBT,Y 12.19,66695.0,47982.0,44025.0,1581.0,512.0,393.0,1471.0,18713.0,0.0,10972.0,4211.0,3530.0,0.0,0.0,66695.0,51038.0,6710.0,0.0,35567.0,8761.0,0.0,-17.0,15674.0,2465.0,0.0,78.0,0.0,0.0,2387.0,13209.0,3729.0,0.0,2967.0,6626.0,0.0,0.0,0.0,0.0,0.0,-23574.0,317.0,21414.0,23178.0,0.0,0.0,0.0,0.0,3530.0,49734.0,45108.0,0.0,9576.0,-4950.0,154.0,6176.0,-10972.0,92.0,236.0,-66.0,-11182.0,0.0,-11182.0,0.0,-9878.0,9882.0,0.74
46,BDX,Y 12.19,6673959.0,1434542.0,337330.0,520642.0,88577.0,9892.0,478101.0,5239417.0,2013756.0,1096265.0,120978.0,1515977.0,492441.0,0.0,6673959.0,808149.0,145848.0,0.0,95343.0,566958.0,0.0,28491.0,5837319.0,1049392.0,0.0,293065.0,0.0,0.0,756327.0,4787927.0,530308.0,2548435.0,574348.0,105679.0,0.0,0.0,0.0,0.0,0.0,-185260.0,88272.0,-316473.0,0.0,0.0,0.0,160839.0,72615.0,1515977.0,7569663.0,7018111.0,30478.0,198992.0,322082.0,99453.0,103141.0,318394.0,60127.0,50949.0,4785.0,332357.0,0.0,332357.0,0.0,228851.0,226014.0,8.85
47,BDZ,Y 12.19,465748.0,294362.0,914.0,140018.0,20421.0,0.0,126728.0,171386.0,42567.0,36631.0,8617.0,8189.0,75382.0,0.0,465748.0,65349.0,37728.0,0.0,111892.0,-84271.0,0.0,0.0,400399.0,58235.0,0.0,51745.0,0.0,0.0,6490.0,342164.0,63676.0,88.0,77937.0,16265.0,0.0,0.0,0.0,0.0,0.0,4438.0,1807.0,-90211.0,0.0,0.0,0.0,0.0,-7836.0,8189.0,222655.0,0.0,0.0,0.0,4985.0,4139.0,118502.0,-109378.0,1636.0,3704.0,0.0,-111446.0,0.0,-111446.0,0.0,-104879.0,-104879.0,-33.3034
48,BFT,Y 12.19,2079629.0,1804753.0,428600.0,378609.0,69687.0,13665.0,17354.0,274876.0,5559.0,182411.0,123.0,72050.0,14733.0,0.0,2079629.0,618557.0,2859.0,-118157.0,724969.0,8886.0,0.0,1703.0,1459369.0,942704.0,0.0,104365.0,0.0,810766.0,27573.0,516665.0,42561.0,76430.0,379856.0,0.0,0.0,0.0,0.0,0.0,0.0,-152155.0,150469.0,-231470.0,0.0,0.0,0.0,569.0,-3769.0,72050.0,1527391.0,1119223.0,104457.0,141613.0,162098.0,3085.0,9722.0,155461.0,20229.0,34534.0,1816.0,142972.0,0.0,142972.0,0.0,107022.0,105334.0,36.84
49,BIK,Y 12.19,227171.0,181562.0,27.0,177840.0,0.0,1144.0,2551.0,20909.0,0.0,14773.0,2897.0,3239.0,0.0,24699.0,227171.0,88635.0,4148.0,0.0,22618.0,61869.0,0.0,3546.0,134989.0,58742.0,0.0,46650.0,0.0,0.0,12092.0,76247.0,86.0,0.0,357.0,234.0,0.0,0.0,0.0,0.0,0.0,47929.0,13033.0,-50080.0,0.0,0.0,0.0,8296.0,-1794.0,3239.0,18385.0,0.0,0.0,0.0,3672.0,9344.0,1164.0,11852.0,174.0,5280.0,-829.0,5917.0,0.0,5917.0,0.0,3748.0,3270.0,0.79
50,BIO,Y 12.19,881417.0,744164.0,376565.0,328554.0,0.0,0.0,32442.0,137253.0,79726.0,48928.0,0.0,7177.0,1422.0,0.0,881417.0,581999.0,1717284.0,0.0,-31110.0,-1104175.0,0.0,0.0,299418.0,102718.0,0.0,40847.0,0.0,6976.0,54895.0,196700.0,39730.0,0.0,46707.0,32281.0,0.0,0.0,0.0,0.0,0.0,-53802.0,53457.0,6526.0,0.0,0.0,0.0,0.0,-569.0,7177.0,202032.0,99868.0,69828.0,38638.0,-6302.0,3938.0,161178.0,-163542.0,9206.0,7766.0,0.0,-162102.0,0.0,-162102.0,0.0,-126693.0,-126693.0,-1.4755
51,BKM,Y 12.19,701485.0,368773.0,144014.0,32692.0,601.0,2007.0,158170.0,332712.0,6295.0,37901.0,10639.0,47722.0,230156.0,0.0,701485.0,406417.0,2841.0,0.0,377553.0,26023.0,0.0,-5173.0,300241.0,231933.0,0.0,66344.0,0.0,25452.0,140137.0,68308.0,16447.0,11620.0,20891.0,12855.0,0.0,0.0,0.0,0.0,0.0,-40261.0,41561.0,49917.0,52069.0,0.0,0.0,34.0,30548.0,47722.0,187988.0,0.0,0.0,0.0,12526.0,6618.0,3820.0,15323.0,2401.0,3623.0,3764.0,17866.0,0.0,17866.0,0.0,13979.0,15040.0,2.65
52,BMC,Y 12.19,116377.0,78645.0,784.0,72582.0,0.0,0.0,5279.0,37732.0,20047.0,16445.0,11.0,642.0,587.0,0.0,116377.0,30512.0,57926.0,-1770.0,28120.0,-53764.0,0.0,0.0,85865.0,49529.0,0.0,4862.0,0.0,0.0,44667.0,36336.0,19704.0,853.0,6154.0,10380.0,0.0,0.0,0.0,0.0,0.0,-5904.0,7644.0,-1653.0,0.0,0.0,0.0,0.0,-1403.0,642.0,74318.0,72730.0,495.0,5320.0,-4227.0,12309.0,8951.0,-869.0,1631.0,5180.0,0.0,-4418.0,0.0,-4418.0,-968.0,-7661.0,-7661.0,-0.529
53,BML,Y 12.19,81110.0,66351.0,1026.0,55961.0,27.0,0.0,9337.0,14759.0,8628.0,5226.0,0.0,660.0,245.0,0.0,81110.0,32867.0,6226.0,0.0,73830.0,-47189.0,0.0,0.0,48243.0,27992.0,0.0,6321.0,0.0,2625.0,19046.0,20251.0,2430.0,614.0,8160.0,5832.0,0.0,0.0,0.0,0.0,0.0,-690.0,806.0,-6868.0,0.0,0.0,0.0,0.0,602.0,660.0,39107.0,17854.0,3988.0,11387.0,5878.0,1204.0,1364.0,5718.0,30.0,2026.0,0.0,3722.0,0.0,3722.0,0.0,2483.0,2483.0,0.04
54,BOW,Y 12.19,413873.0,163262.0,6156.0,151588.0,0.0,4162.0,1356.0,250576.0,130896.0,114738.0,204.0,3585.0,1153.0,35.0,413873.0,101297.0,1951.0,-22479.0,92240.0,29584.0,0.0,3528.0,309048.0,129451.0,0.0,105432.0,0.0,0.0,24019.0,179597.0,570.0,959.0,9288.0,5206.0,0.0,0.0,0.0,0.0,0.0,-8301.0,8597.0,1058.0,0.0,0.0,0.0,530.0,2045.0,3585.0,1302964.0,0.0,0.0,0.0,4948.0,12372.0,1793.0,15527.0,9095.0,20740.0,0.0,3882.0,0.0,3882.0,0.0,3195.0,3141.0,0.16
55,BRA,Y 12.19,48866.0,33494.0,10906.0,20142.0,55.0,0.0,2391.0,15372.0,5553.0,617.0,0.0,2274.0,6928.0,0.0,48866.0,20788.0,1903.0,0.0,106803.0,-87918.0,0.0,0.0,28078.0,4676.0,0.0,0.0,0.0,0.0,4676.0,23402.0,910.0,8218.0,-19265.0,3293.0,0.0,0.0,0.0,0.0,0.0,-481.0,481.0,16626.0,7310.0,0.0,0.0,0.0,-3120.0,2274.0,583.0,120.0,2573.0,9894.0,-12004.0,355.0,2068.0,-13717.0,59.0,1716.0,0.0,-15374.0,0.0,-15374.0,0.0,-15537.0,-15537.0,-0.8163
56,BRG,Y 12.19,112271.0,13113.0,6012.0,5248.0,0.0,0.0,1853.0,99158.0,29406.0,8765.0,0.0,59218.0,1769.0,0.0,112271.0,104156.0,17550.0,-729.0,79472.0,7863.0,0.0,0.0,8115.0,28.0,0.0,0.0,0.0,20.0,8.0,8087.0,370.0,3.0,5685.0,1347.0,0.0,0.0,0.0,0.0,0.0,-373.0,490.0,-757.0,0.0,0.0,0.0,0.0,4555.0,59218.0,75144.0,53480.0,8270.0,3200.0,10194.0,363.0,760.0,9797.0,342.0,418.0,0.0,9721.0,0.0,9721.0,0.0,7863.0,7863.0,0.45
57,BRS,Y 12.19,4788372.0,2464563.0,69283.0,1973646.0,2936.0,2055.0,47794.0,2322827.0,1222750.0,770401.0,55929.0,219641.0,54106.0,982.0,4788372.0,1346509.0,248906.0,-236753.0,85572.0,1248784.0,0.0,188548.0,3237018.0,1160871.0,0.0,606204.0,0.0,113160.0,441507.0,2076147.0,181489.0,0.0,455417.0,203344.0,0.0,0.0,0.0,0.0,0.0,-538799.0,460271.0,148619.0,0.0,0.0,0.0,11396.0,65237.0,219641.0,6259519.0,5708194.0,143529.0,286101.0,121695.0,151733.0,63130.0,210298.0,28772.0,88044.0,-174149.0,-23123.0,0.0,-23123.0,-1965.0,-98745.0,-87977.0,-0.3666
58,BST,Y 12.19,1244868.0,159968.0,18851.0,42376.0,0.0,98741.0,0.0,1084900.0,0.0,999704.0,0.0,82003.0,3193.0,0.0,1244868.0,472345.0,23127.0,0.0,62614.0,386604.0,0.0,82417.0,690106.0,661538.0,0.0,654412.0,0.0,0.0,7126.0,28568.0,7944.0,0.0,138637.0,8217.0,0.0,0.0,0.0,0.0,0.0,-5140.0,5194.0,-123408.0,0.0,0.0,0.0,0.0,10089.0,82003.0,222168.0,0.0,0.0,0.0,88073.0,0.0,3373.0,84700.0,449.0,37006.0,0.0,48143.0,0.0,48143.0,0.0,43383.0,20292.0,0.88
59,CAR,Y 12.19,4423893.0,1198866.0,197559.0,514404.0,210264.0,1328.0,18486.0,3225027.0,2062819.0,1018811.0,0.0,143397.0,0.0,0.0,4423893.0,2046687.0,28336.0,0.0,1482443.0,535908.0,0.0,0.0,2377206.0,1022525.0,0.0,565744.0,0.0,238920.0,217861.0,1354681.0,147429.0,0.0,458537.0,130200.0,0.0,0.0,0.0,0.0,0.0,-105266.0,106771.0,-324599.0,0.0,0.0,0.0,10059.0,28672.0,143397.0,8764261.0,6181624.0,2223701.0,0.0,358936.0,53566.0,80559.0,331943.0,12916.0,66595.0,1265.0,279529.0,0.0,279529.0,0.0,227096.0,227096.0,16.03
60,CCC,Y 12.19,7143700.0,4210500.0,544300.0,1385300.0,130700.0,53300.0,110300.0,2933200.0,1942300.0,448300.0,0.0,542600.0,0.0,0.0,7143700.0,963600.0,4100.0,0.0,646700.0,312800.0,0.0,126000.0,6054100.0,3095800.0,0.0,683000.0,0.0,1528600.0,884200.0,2958300.0,410100.0,2400.0,986600.0,716300.0,0.0,0.0,0.0,0.0,0.0,-713600.0,641300.0,-104700.0,0.0,0.0,0.0,23900.0,168300.0,542600.0,5844700.0,2956100.0,2529400.0,236700.0,122500.0,44800.0,34200.0,133100.0,143300.0,231300.0,-17500.0,27600.0,0.0,27600.0,-45900.0,-27500.0,-27400.0,-0.6656
61,CCE,Y 12.19,70722.0,15377.0,0.0,15377.0,0.0,0.0,0.0,55345.0,0.0,259.0,0.0,0.0,55086.0,0.0,70722.0,68395.0,68560.0,0.0,84.0,-249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2327.0,2277.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-143.0,0.0,106.0,-249.0,0.0,0.0,0.0,-249.0,0.0,-249.0,0.0,-249.0,-249.0,-0.0015
62,CDL,Y 12.19,357388.0,172874.0,34109.0,44424.0,0.0,8828.0,5821.0,184514.0,142138.0,31559.0,35.0,9338.0,1444.0,0.0,357388.0,102542.0,3027.0,-525.0,86088.0,13952.0,0.0,5880.0,248966.0,94419.0,0.0,32129.0,0.0,57315.0,4975.0,154547.0,8402.0,48.0,33614.0,29940.0,0.0,0.0,0.0,0.0,0.0,-2444.0,9956.0,-29981.0,1097.0,0.0,0.0,5215.0,1189.0,9338.0,514121.0,0.0,0.0,0.0,26369.0,2693.0,4759.0,24303.0,1855.0,11214.0,18.0,14962.0,0.0,14962.0,0.0,11508.0,12651.0,2.09
63,CDR,Y 12.19,1404108.0,679097.0,502049.0,150227.0,66.0,8025.0,18730.0,725011.0,12862.0,210292.0,432895.0,49406.0,19556.0,0.0,1404108.0,1105651.0,96120.0,0.0,836506.0,173025.0,0.0,0.0,298457.0,25158.0,0.0,17751.0,0.0,0.0,7407.0,273299.0,49915.0,161364.0,216706.0,37487.0,0.0,0.0,0.0,0.0,0.0,-164498.0,96009.0,-107180.0,0.0,0.0,0.0,100926.0,-54972.0,49406.0,521272.0,161308.0,125341.0,57113.0,177510.0,8279.0,5503.0,180286.0,9463.0,587.0,0.0,189162.0,0.0,189162.0,0.0,175315.0,175315.0,1.82
64,CEZ,Y 12.19,118086600.0,84124472.0,6273100.0,69359248.0,0.0,5855609.0,2636516.0,31066000.0,1785443.0,11017521.0,0.0,16407705.0,1855332.0,2896128.0,118086600.0,42027544.0,9016712.0,-483526.0,0.0,33494356.0,0.0,771463.0,74350376.0,43984776.0,0.0,25520452.0,0.0,0.0,18464324.0,30365600.0,4695649.0,0.0,7195236.0,5549571.0,0.0,0.0,0.0,0.0,0.0,-5424039.0,5586276.0,-1310464.0,41732.0,0.0,0.0,2151314.0,445984.0,16407705.0,33818496.0,0.0,0.0,0.0,3903404.0,2014720.0,1488623.0,4429500.0,-1343817.0,0.0,0.0,3085684.0,0.0,3085684.0,0.0,2430200.0,2408915.0,4.48
65,CFI,Y 12.19,1777791.0,1631986.0,313512.0,1278918.0,3351.0,24181.0,12024.0,145805.0,9454.0,39444.0,90631.0,5506.0,770.0,0.0,1777791.0,1111425.0,852771.0,-1705.0,215061.0,45298.0,0.0,115654.0,550712.0,455982.0,0.0,287238.0,0.0,0.0,168744.0,94730.0,8554.0,2836.0,76205.0,9039.0,0.0,0.0,0.0,0.0,0.0,-58827.0,3458.0,-32369.0,0.0,0.0,0.0,169.0,-14991.0,5506.0,177926.0,0.0,0.0,0.0,47700.0,77984.0,29952.0,95732.0,6784.0,37229.0,0.0,65287.0,0.0,65287.0,0.0,47769.0,45298.0,0.02
66,CIE,Y 12.19,5046442.0,3734188.0,486472.0,2927924.0,57624.0,23745.0,43631.0,1311464.0,455704.0,538898.0,17282.0,299580.0,0.0,790.0,5046442.0,1978234.0,287614.0,0.0,446439.0,1244181.0,0.0,-1017.0,3069225.0,1947307.0,0.0,1583799.0,0.0,115866.0,247642.0,1121918.0,162591.0,0.0,531864.0,310498.0,0.0,0.0,0.0,0.0,0.0,-407343.0,355752.0,-17172.0,0.0,0.0,0.0,0.0,107349.0,299580.0,3548879.0,2767162.0,250562.0,202206.0,328949.0,112822.0,174261.0,267510.0,5065.0,90160.0,1106.0,183521.0,0.0,183521.0,0.0,116412.0,117690.0,2.23
67,CIG,Y 12.19,97100.0,62297.0,54828.0,376.0,0.0,0.0,5960.0,34803.0,3118.0,19921.0,0.0,6659.0,5105.0,0.0,97100.0,60318.0,1619.0,0.0,66172.0,-7473.0,0.0,0.0,36782.0,6474.0,0.0,0.0,0.0,269.0,6205.0,30308.0,858.0,90.0,-1494.0,19467.0,0.0,0.0,0.0,0.0,0.0,-20314.0,2100.0,15855.0,9279.0,0.0,0.0,0.0,-5953.0,6659.0,47478.0,29013.0,13551.0,5806.0,-892.0,4729.0,2790.0,1047.0,10.0,838.0,0.0,219.0,0.0,219.0,0.0,-2877.0,-2877.0,-0.0178
68,CLN,Y 12.19,591346.0,447770.0,6162.0,242785.0,91.0,48530.0,150202.0,143576.0,30062.0,45778.0,0.0,66692.0,1044.0,0.0,591346.0,445041.0,0.0,4500.0,418536.0,22005.0,0.0,0.0,146305.0,120323.0,0.0,194.0,0.0,0.0,120129.0,25982.0,3859.0,3109.0,-5051.0,20621.0,0.0,0.0,0.0,0.0,0.0,-67736.0,64962.0,-8518.0,0.0,0.0,0.0,7200.0,-81305.0,66692.0,102247.0,37985.0,19532.0,42829.0,1901.0,5815.0,818.0,6898.0,1836.0,925.0,0.0,7809.0,0.0,7809.0,0.0,11935.0,11935.0,0.27
69,CMP,Y 12.19,1043006.0,583263.0,455910.0,90143.0,16642.0,2367.0,18201.0,458331.0,82751.0,301638.0,2045.0,53088.0,18809.0,1412.0,1043006.0,496549.0,14795.0,-80885.0,292382.0,270257.0,0.0,29636.0,516821.0,89751.0,0.0,46377.0,0.0,18974.0,24400.0,427070.0,85460.0,0.0,7484.0,38566.0,0.0,0.0,0.0,0.0,0.0,-23077.0,25141.0,14888.0,5000.0,0.0,0.0,123.0,-705.0,53088.0,734770.0,507931.0,89263.0,83109.0,54467.0,8208.0,13537.0,49138.0,2664.0,18450.0,0.0,33352.0,0.0,33352.0,-6369.0,18132.0,18585.0,3.14
70,CMR,Y 12.19,1842711.0,796738.0,97046.0,576266.0,8782.0,3520.0,37488.0,1045973.0,90741.0,627601.0,4923.0,322708.0,0.0,0.0,1842711.0,952123.0,8133.0,0.0,153209.0,790781.0,0.0,18633.0,871955.0,257351.0,0.0,144627.0,0.0,59001.0,53723.0,614604.0,189173.0,172831.0,168964.0,84929.0,0.0,0.0,0.0,0.0,0.0,-34373.0,44965.0,-58385.0,0.0,0.0,0.0,12200.0,76206.0,322708.0,1437423.0,1016698.0,145545.0,127937.0,147243.0,34320.0,38180.0,143383.0,-1014.0,0.0,0.0,142369.0,0.0,142369.0,0.0,105518.0,104846.0,12.89
71,CNG,Y 12.19,110848.0,3393.0,0.0,3362.0,0.0,31.0,0.0,7497.0,0.0,6951.0,0.0,544.0,2.0,99958.0,110848.0,44528.0,46894.0,0.0,104069.0,-106435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34362.0,32235.0,0.0,7751.0,15207.0,0.0,0.0,0.0,0.0,0.0,-3318.0,3360.0,-10174.0,0.0,0.0,0.0,0.0,-5741.0,544.0,145825.0,117027.0,0.0,41986.0,-13188.0,210.0,85572.0,-98550.0,0.0,2065.0,0.0,-100615.0,0.0,-100615.0,0.0,-103463.0,-103463.0,-2.2063
72,CNT,Y 12.19,251244.0,16092.0,57.0,2496.0,0.0,0.0,8662.0,235152.0,123348.0,13708.0,0.0,79978.0,18118.0,0.0,251244.0,98578.0,34000.0,0.0,14945.0,49633.0,0.0,27056.0,125610.0,23957.0,0.0,0.0,0.0,2290.0,21667.0,101653.0,51695.0,10049.0,38327.0,443.0,0.0,0.0,0.0,0.0,0.0,-561.0,1215.0,-23863.0,0.0,0.0,0.0,14787.0,13903.0,79978.0,1108463.0,1062944.0,1498.0,9003.0,35018.0,7709.0,2624.0,40103.0,862.0,39.0,0.0,40926.0,0.0,40926.0,0.0,35090.0,23193.0,2.55
73,COG,Y 12.19,1051731.0,487249.0,22296.0,375702.0,4293.0,1134.0,47206.0,564482.0,297001.0,188380.0,145.0,78956.0,0.0,0.0,1051731.0,258808.0,185911.0,0.0,87085.0,-14188.0,0.0,18383.0,774540.0,279916.0,0.0,249669.0,0.0,0.0,30247.0,494624.0,2891.0,9324.0,142480.0,46236.0,0.0,0.0,0.0,0.0,0.0,-56153.0,59686.0,-83830.0,0.0,0.0,0.0,3917.0,2497.0,78956.0,1901604.0,1730554.0,75261.0,48140.0,47649.0,13977.0,7034.0,54592.0,927.0,31731.0,-1455.0,22333.0,0.0,22333.0,0.0,19772.0,19110.0,0.15
74,CPA,Y 12.19,37541.0,31973.0,295.0,17.0,133.0,30812.0,34.0,5568.0,0.0,721.0,74.0,4705.0,68.0,0.0,37541.0,32887.0,17000.0,0.0,31008.0,-15121.0,0.0,0.0,4654.0,3970.0,0.0,0.0,0.0,234.0,3737.0,684.0,196.0,0.0,-520.0,486.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-433.0,0.0,0.0,0.0,0.0,-949.0,4705.0,2604.0,11441.0,0.0,3574.0,-12411.0,2.0,70.0,-12479.0,63.0,47.0,0.0,-12464.0,0.0,-12464.0,0.0,-10284.0,-10284.0,-0.6049
75,CPD,Y 12.19,526585.0,132856.0,0.0,100578.0,263.0,32015.0,0.0,151024.0,3594.0,4036.0,0.0,139035.0,4359.0,242705.0,526585.0,343858.0,2637.0,-43010.0,-32453.0,416684.0,0.0,0.0,131108.0,82909.0,2283.0,63181.0,0.0,0.0,17445.0,48199.0,51619.0,0.0,-37353.0,0.0,0.0,0.0,0.0,0.0,0.0,121542.0,91.0,-47559.0,0.0,0.0,0.0,0.0,36630.0,139035.0,46834.0,4357.0,347.0,17608.0,24522.0,25076.0,-15389.0,64987.0,1621.0,4775.0,0.0,61833.0,0.0,61833.0,0.0,60000.0,60000.0,2.28
76,CPG,Y 12.19,2141977.0,983181.0,0.0,890770.0,0.0,84245.0,8166.0,615446.0,0.0,16885.0,7573.0,590988.0,0.0,543350.0,2141977.0,1240806.0,108334.0,0.0,856566.0,275906.0,0.0,0.0,618168.0,402529.0,0.0,238475.0,29361.0,37351.0,97342.0,215639.0,300380.0,0.0,85788.0,0.0,0.0,0.0,0.0,0.0,0.0,385645.0,18690.0,22479.0,0.0,0.0,0.0,0.0,493912.0,590988.0,123730.0,31971.0,0.0,21052.0,70707.0,138658.0,-157937.0,367302.0,-7242.0,34357.0,0.0,325703.0,0.0,325703.0,0.0,262938.0,262938.0,2.43
77,CPL,Y 12.19,14558.0,6678.0,5332.0,1048.0,0.0,0.0,298.0,7880.0,0.0,4503.0,0.0,3237.0,140.0,0.0,14558.0,9683.0,351.0,0.0,13482.0,-4150.0,0.0,0.0,4875.0,455.0,0.0,455.0,0.0,0.0,0.0,4420.0,770.0,0.0,2493.0,1029.0,0.0,0.0,0.0,0.0,0.0,-1979.0,1979.0,-1210.0,2.0,0.0,0.0,0.0,-696.0,3237.0,26162.0,0.0,0.0,0.0,134.0,103.0,0.0,237.0,5.0,71.0,0.0,171.0,0.0,171.0,0.0,235.0,235.0,0.07
78,CPS,Y 12.19,32589600.0,27604700.0,16257400.0,5269000.0,776500.0,1200.0,3880300.0,4984900.0,306800.0,2516400.0,0.0,753100.0,1408600.0,0.0,32589600.0,13811300.0,25600.0,0.0,7175500.0,6610200.0,0.0,653200.0,18125100.0,12256900.0,0.0,8617000.0,969200.0,1023800.0,1646900.0,5868200.0,1114900.0,0.0,3473400.0,2773300.0,0.0,0.0,0.0,0.0,0.0,-2715100.0,2572600.0,-1184700.0,0.0,0.0,0.0,594800.0,-426400.0,753100.0,11676100.0,0.0,0.0,0.0,1921300.0,45700.0,0.0,1967000.0,0.0,465900.0,-33500.0,1467600.0,0.0,1467600.0,0.0,1114600.0,1100600.0,1.72
